	chr	start	end	strand	Stat	Parent files
Merged-chr7-140137605-1	chr7	140137505	140137705	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-140051909-1	chr7	140051809	140052009	+	21.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-138682065-1	chr3	138681965	138682165	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-135715757-1	chr7	135715657	135715857	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-132799909-1	chr7	132799809	132800009	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-20201191-1	chr11	20201091	20201291	+	47.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-130902846-1	chr7	130902746	130902946	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-6637316-1	chr13	6637216	6637416	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-127089525-1	chr7	127089425	127089625	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-111936214-1	chr13	111936114	111936314	+	22.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-109652812-1	chr13	109652712	109652912	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-109260482-1	chr13	109260382	109260582	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-21102776-1	chr11	21102676	21102876	+	41.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-56582405-1	chr13	56582305	56582505	+	21.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-60210479-1	chr11	60210379	60210579	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-59394061-1	chr11	59393961	59394161	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-35815744-1	chr18	35815644	35815844	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-35745442-1	chr18	35745342	35745542	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-35653460-1	chr18	35653360	35653560	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-50286556-1	chr11	50286456	50286656	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-35553534-1	chr18	35553434	35553634	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-43940668-1	chr11	43940568	43940768	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-43575369-1	chr11	43575269	43575469	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-105770097-1	chr7	105769997	105770197	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-35828635-1	chr18	35828535	35828735	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-105767761-1	chr7	105767661	105767861	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-101389523-1	chr7	101389423	101389623	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-99548105-1	chr7	99548005	99548205	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-88467915-1	chr11	88467815	88468015	+	41.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-98489924-1	chr7	98489824	98490024	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-63211332-1	chr13	63211232	63211432	+	27.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-83291676-1	chr11	83291576	83291776	+	39.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-97750043-1	chr7	97749943	97750143	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-56626773-1	chr13	56626673	56626873	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-102296320-1	chr11	102296220	102296420	+	40.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-59526372-1	chr11	59526272	59526472	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-57673986-1	chr11	57673886	57674086	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-59239134-1	chr11	59239034	59239234	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-126882143-1	chr7	126882043	126882243	+	21.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-125630555-1	chr7	125630455	125630655	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-123339986-1	chr7	123339886	123340086	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-122823667-1	chr7	122823567	122823767	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-120634497-1	chr7	120634397	120634597	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-118955320-1	chr7	118955220	118955420	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-101694257-1	chr13	101694157	101694357	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-114182073-1	chr7	114181973	114182173	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-36454332-1	chr18	36454232	36454432	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-101549737-1	chr13	101549637	101549837	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-94857338-1	chr13	94857238	94857438	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-94848831-1	chr13	94848731	94848931	+	27.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-84689823-1	chr13	84689723	84689923	+	22.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-64370515-1	chr13	64370415	64370615	+	25.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-63421299-1	chr13	63421199	63421399	+	22.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-38384995-1	chr18	38384895	38385095	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-38354194-1	chr18	38354094	38354294	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-38212851-1	chr18	38212751	38212951	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-113147451-1	chr7	113147351	113147551	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-65878200-1	chr7	65878100	65878300	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-55846314-1	chr7	55846214	55846414	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-45798436-1	chr7	45798336	45798536	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-142458042-1	chr7	142457942	142458142	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-142360259-1	chr7	142360159	142360359	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-141193418-1	chr7	141193318	141193518	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-108521236-1	chr6	108521136	108521336	+	35.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-91506224-1	chr6	91506124	91506324	+	38.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-88826340-1	chr6	88826240	88826440	+	38.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-70934969-1	chr6	70934869	70935069	+	43.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-51505944-1	chr6	51505844	51506044	+	35.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-4971885-1	chr7	4971785	4971985	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-48860464-1	chr6	48860364	48860564	+	31.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-106815022-1	chr4	106814922	106815122	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-55544663-1	chr19	55544563	55544763	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-53564369-1	chr19	53564269	53564469	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-103007485-1	chr4	103007385	103007585	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-53477405-1	chr19	53477305	53477505	+	21.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-102720199-1	chr4	102720099	102720299	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-102588948-1	chr4	102588848	102589048	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-46330202-1	chr19	46330102	46330302	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-58213390-1	chr19	58213290	58213490	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-45055460-1	chr19	45055360	45055560	+	24.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-10495075-1	chr7	10494975	10495175	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-19221543-1	chr7	19221443	19221643	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-118403743-1	chr4	118403643	118403843	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-4112430-1	chr19	4112330	4112530	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-117787163-1	chr4	117787063	117787263	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-3708393-1	chr19	3708293	3708493	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-109406216-1	chr4	109406116	109406316	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-61052875-1	chr19	61052775	61052975	+	24.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-108065313-1	chr4	108065213	108065413	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-107657471-1	chr4	107657371	107657571	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-19023579-1	chr7	19023479	19023679	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-76573471-1	chr15	76573371	76573571	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-76266294-1	chr15	76266194	76266394	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-74921535-1	chr15	74921435	74921635	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-73833457-1	chr15	73833357	73833557	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-67546558-1	chr15	67546458	67546658	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-64258081-1	chr15	64257981	64258181	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-64088782-1	chr15	64088682	64088882	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-64003337-1	chr15	64003237	64003437	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-59759822-1	chr15	59759722	59759922	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-76327497-1	chr15	76327397	76327597	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-4476889-1	chr19	4476789	4476989	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-44751630-1	chr19	44751530	44751730	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-58570654-1	chr15	58570554	58570754	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-123123347-1	chr6	123123247	123123447	+	39.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr12-85110928-1	chr12	85110828	85111028	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-40990157-1	chr19	40990057	40990257	+	24.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-37964505-1	chr19	37964405	37964605	+	24.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-86857371-1	chr4	86857271	86857471	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-86720762-1	chr4	86720662	86720862	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-84545346-1	chr4	84545246	84545446	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-30781019-1	chr19	30780919	30781119	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr12-85608219-1	chr12	85608119	85608319	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-82934451-1	chr4	82934351	82934551	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-20381383-1	chr19	20381283	20381483	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-62480002-1	chr4	62479902	62480102	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-17165995-1	chr19	17165895	17166095	+	21.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-58917377-1	chr4	58917277	58917477	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-55633129-1	chr4	55633029	55633229	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-27597029-1	chr15	27596929	27597129	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-25645733-1	chr15	25645633	25645833	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-12014354-1	chr15	12014254	12014454	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-21652303-1	chr19	21652203	21652403	+	30.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-88314673-1	chr4	88314573	88314773	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr12-86007568-1	chr12	86007468	86007668	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr12-86687268-1	chr12	86687168	86687368	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-58304110-1	chr15	58304010	58304210	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-50870341-1	chr15	50870241	50870441	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-36179480-1	chr15	36179380	36179580	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-35938001-1	chr15	35937901	35938101	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-27696861-1	chr15	27696761	27696961	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-27664353-1	chr15	27664253	27664453	+	22.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-141009083-1	chr7	141008983	141009183	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-139971681-1	chr7	139971581	139971781	+	22.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-129304754-1	chr6	129304654	129304854	+	38.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-139354912-1	chr7	139354812	139355012	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-132833542-1	chr7	132833442	132833642	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-132690919-1	chr7	132690819	132691019	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-129528203-1	chr7	129528103	129528303	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-34354093-1	chr6	34353993	34354193	+	41.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr12-95669568-1	chr12	95669468	95669668	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-31804634-1	chr6	31804534	31804734	+	40.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr12-86855840-1	chr12	86855740	86855940	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-145107988-1	chr6	145107888	145108088	+	37.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-138622531-1	chr7	138622431	138622631	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-5649114-1	chr19	5649014	5649214	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-6062384-1	chr19	6062284	6062484	+	23.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-119786751-1	chr4	119786651	119786851	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-83817680-1	chr18	83817580	83817780	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-37523791-1	chr19	37523691	37523891	+	23.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-82504357-1	chr18	82504257	82504457	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-34879119-1	chr19	34879019	34879219	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-80224450-1	chr18	80224350	80224550	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-32712764-1	chr19	32712664	32712864	+	19.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-32309576-1	chr19	32309476	32309676	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-96489171-1	chr15	96489071	96489271	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-38186730-1	chr19	38186630	38186830	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-88854682-1	chr15	88854582	88854782	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-86251559-1	chr15	86251459	86251659	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-84385889-1	chr15	84385789	84385989	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-84313136-1	chr15	84313036	84313236	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-81857362-1	chr15	81857262	81857462	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-31052814-1	chr7	31052714	31052914	+	17.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-30751405-1	chr7	30751305	30751505	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-29819243-1	chr7	29819143	29819343	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
